uuid,name,brand,street,house_number,post_code,city,latitude,longitude,short_id
84a1de56-2610-416f-8a80-b8a902725b4f,Fricke,AVIA,Schüringsweg ,5,48712,Gescher,51.9424,7.02557,71885813
84a4d403-dbb9-4ad2-8564-35fb46d725e2,Aral Tankstelle,ARAL,Elbstraße,8,01814,Rathmannsdorf,50.92352,14.1347113,5ab833c5
84a5ca27-5a6d-40a0-b501-5002251358be,CLASSIC Bürstadt,CLASSIC,Nibelungenstr.,5,68642,Bürstadt,49.6411,8.44997,f4a86f83
84b22247-3390-4e2e-9be5-ef6d7aa27d80,TOTAL STUTTGART,TOTAL,ULMER STR.,206,70188,STUTTGART,48.779396,9.230689,aa7bb382
84b67d46-e42b-48b0-b810-582f0993ede4,Marktleuthen,Leu Energie,Wunsiedler Straße 7,,95168,Marktleuthen,50.1262,11.9981,afef74f8
84b6d4fd-4d37-41c8-9637-0a57aafe48ce,Gütersloh Süd,ARAL,"BAB A2, Brockweg",30,33334,Gütersloh,51.86591,8.37158,8d82ca9f
84bdfa4a-7643-4923-ab06-65aa8efb0941,TOTAL UBSTADT,TOTAL,BRUCHSALER STR.,15,76698,UBSTADT,49.155666,8.626797,b82e8807
84d2c943-bca0-498e-b737-13df50e50f50,Aral Tankstelle,ARAL,Frankfurter Straße,,63619,Bad Orb,50.2291565,9.343829,22c97836
84d2ea8c-58da-408f-85a3-e72f6718f0fa,"BRANDENBURG, WARSCHAUER STR.",Shell,WARSCHAUER STR. 23,,14772,BRANDENBURG,52.430461,12.531388,9e3fd3b1
84d46804-b8cb-434c-8657-eb6bcea5e604,AVIA Tankstelle,AVIA,Degelsdorfer Str.,6,91275,Auerbach,49.69464,11.629252,7b13a550
84da586b-e0a1-4981-9a9e-439812fbab59,Tankstelle E.G. Bröcker,,Niederschwarzbach,4a,40822,Mettmann,51.289649,6.981009,a29cb68c
84e2751d-549b-4441-a4ad-c0aed5895250,AVIA Tankstelle,AVIA,Werdumer Straße ,25,26409,Wittmund-Buttforde,53.620396,7.725064,b7bd3267
84f6c036-70c0-4e92-8936-5257cf544c8a,"STRAELEN, WANKUMER STR. 11.",Shell,WANKUMER STR. 11,,47638,Straelen,51.432161,6.274792,15bd4d4c
84fd0cb2-b1b8-447a-b3f7-33f5113144c3,ZG Raiffeisen Tankstelle Kraichtal-Münzesheim,ZG Raiffeisen Energie,Eppinger Str.,51,76703,Kraichtal-Münzesheim,49.1222,8.72431,7ca6fc38
84fe0f90-034b-4bd0-b269-75c67cd74d69,Raiffeisen Emsland Süd eG,Raiffeisen,Lingener Str.,20,48480,Lünne,52.4185,7.4322,d887d5e8
8506be4d-1262-446d-bc7a-c21a387e4a36,ACCESS MITTWEIDA,Access,CHEMNITZER STR.,28F,09648,MITTWEIDA,50.9792,12.981795,190db56f
850fbe93-0ed1-4dfa-9ece-5ffc93992466,"BAD LIEBENWERDA, RIESAER STR.",Shell,RIESAER STR.,,04924,BAD LIEBENWERDA,51.505788,13.391809,5d693719
85114fd2-e91a-48d0-8a12-8963116be5b3,Aral Tankstelle,ARAL,Osterfeldstraße,30,22529,Hamburg,53.5983925,9.97447,ebfecca5
8514b272-7686-4df6-8143-9967e49ff949,"Argos Tankstelle, Winterswijkerstraße, Bocholt-Barlo",Argos Tankstelle,Winterswijkerstraße,114,46399,Bocholt-Barlo,51.916706,6.68403,401e9fbb
8518ca89-3e04-4b37-9289-eb7bab447bd8,Aral Tankstelle,ARAL,Regensburger Straße,70a,92224,Amberg,49.4379845,11.8788233,261381d7
851dc16c-3254-4398-9ced-a086404b89c2,"KOBLENZ, B 9 RICHTUNG ANDERNACH",Shell,B 9 RICHTUNG ANDERNACH,,56070,KOBLENZ,50.380818,7.577924,9136fc55
8520722c-2582-4ed2-974e-a3cdb8b15db4,"MOENCHENGLADBACH, HARDTER STR.",Shell,HARDTER STR. 133,,41179,MOENCHENGLADBACH,51.155155,6.356005,49c93205
8520989f-583c-4207-9235-423f227c497c,Bodo Mitel & Stefanie Mittel GbR,AVIA,Hildburghäuser Str.,5,98660,Themar,50.5005,10.6193,28c16e42
8524dd79-dcf1-4485-bf5c-90295ff8588c,Raiffeisen Alsfeld-Kirchhain,Raiffeisen Muecke,Mühlgasse,23,35325,Mücke,50.62064,9.09017,7e45a16f
8528d962-1664-4a18-a948-9d8a5b3bd8ec,"Freiburg, Elsaesserstr. 49",SB,Elsaesserstr. 49,,79110,Freiburg,48.013913,7.826013,040531cf
852fdfcf-5345-4e92-8f94-92424b3f9f68,bft Tankstelle,bft,Kühlungsborner Straße,28,18230,Bastorf,54.1254,11.6931,6321db63
8531b393-1e42-423b-cb4d-e4b98cff8a0c,SVG-Hamburg Strassen-,freie Tankstelle,Bullerdeich,36,20537,Hamburg,53.544227,10.039138,5c566b33
853be17b-6268-4064-9b9e-fe7f15cf90d0,BK-Tankstelle Bernd Szinek,,An der Bundesstraße ,6 ,87509,Immenstadt,47.56317,10.2262,98648af6
8541cb3f-d883-4abb-a34e-f9f37d0b1a57,Raiffeisen-Warengenossenschaft Niedersachsen Mitte eG,Raiffeisen Mitte,Raiffeisenstr.,1,27339,Riede,52.9741,8.94057,2c2e77b0
8544a6aa-1333-4b0f-ae92-3f973633cbc6,ept-Tankstelle Obermuschütz,,Am Gewerbepark,11,01665,Diera-Zehren OT Obermuschütz,51.212761,13.372834,bb289d26
85450183-3a11-40d0-a962-c6f297fc52ea,Tankstelle Harting Rehren,Harting - Freie Tankstelle,Rehrener Str. ,28,31749,Auetal,52.23402,9.23929,c27cff48
855768d0-ad0a-46cc-98aa-2f14e83a2e88,Esso Tankstelle,ESSO,TRIFT 2, ,25980,WESTERLAND,54.907468,8.308741,e30164f0
85676cb6-96df-4d4b-8c59-68ec4793b472,Aral Tankstelle,ARAL,Berliner Straße,39,06886,Lutherstadt Wittenbe,51.8786659,12.6518707,b4b8fb9d
856c9246-1ce3-45f4-9764-640f7e1c06f1,"MOENCHENGLADBACH, DUVENSTR.",Shell,DUVENSTR. 339,,41238,MOENCHENGLADBACH,51.151445,6.450489,fb54832a
857fb724-783a-4e91-9431-c6a2cad67b7c,Esso Tankstelle,ESSO,ORANIENBAUMER CHAUSSEE 40, ,06842,DESSAU,51.824593,12.300378,46649254
85823eed-601e-4d14-9dff-628de45deb91,Autohaus+Tankstelle Geisel,BFT,Bergstr.,25,75233,Tiefenbronn,48.80976,8.82471,1d6d0078
858c4c50-1754-4a1b-9740-d54248ceb6e2,Aral Tankstelle,ARAL,Frankfurter Straße,198,51065,Köln,50.9504852,7.016565,8fa55c72
858d5a12-833e-4dc7-abcf-231b51f29b24,H.CH.Sefrin GmbH,Sefrin Heizöl und Kraftstoffe,In der Fellach,12,76756,Bellheim,49.1959,8.30411,e82f87c9
858d8d7c-1bf2-44ed-a33b-71185fce93ff,Aral Tankstelle,ARAL,Rathenower Straße,8,10559,Berlin,52.52546,13.3568907,d24c8b74
858e29ed-7c70-4581-93b8-e4a15550ace7,Aral Tankstelle,ARAL,Hofer Straße,2/B303,95502,Himmelkron,50.05461,11.6227846,4110a4d8
8598f138-b98a-4e0a-815f-2ef7a22fb213,Aral Tankstelle,ARAL,Neckarstraße,68,78056,V.S.-Schwenningen,48.0577126,8.535515,bbf4ea1f
859a874d-c3ae-4857-a94d-1422c395268c,TOTAL DORTMUND,TOTAL,ALTENDERNER STR.,90,44329,DORTMUND,51.56929,7.511427,153762cf
859eaf26-2c32-44e1-9fea-8f79fee39399,Esso Tankstelle,ESSO,REUTERSTR. 108, ,53129,BONN,50.720581,7.107774,98f928d6
85a7ea68-681f-49c8-af5c-a8d643d37959,"LENZKIRCH, FREIBURGER STR",Shell,FREIBURGER STR. 35,,79853,LENZKIRCH,47.873168,8.19761,e99b762c
85a803cc-60ad-4de4-b0e0-7c5b31a896a2,BOTTROP BOTTROP SUED A2,Shell,BOTTROP SUED A2,,46242,BOTTROP,51.539923,6.885957,abb38991
85a9065b-7306-4e39-b818-b240b1f223dd,Aral Tankstelle,ARAL,Scharnweberstraße,12-13,13405,Berlin,52.5633736,13.3298874,4527646d
85aae4a5-89c0-44c7-b994-d8fdc325ca48,Kaiserslautern,Schuster & Sohn KG,Kohlenhofstr. 6-12,,67663,Kaiserslautern,49.4365,7.774833,4bc1c239
85b3abec-b72c-4d11-bbb2-80ed39ba432b,Kemper Freie Tankstelle,,Gronauer Str.,78,48607,Ochtrup,52.208237,7.17535,eb8e70f2
85b7062a-4308-4dec-a183-55c7c2604b98,Aral Tankstelle,ARAL,Münchener Straße,43,83707,Bad Wiessee,47.71784,11.718955,4817973e
85bf4036-d4f0-41fb-8cea-cf0b4219896b,Fricke,AVIA,Werner Str.,182,59192,Bergkamen,51.6239,7.65803,25a7d9dc
85d87996-9667-4563-be19-7dd758a9a4a0,Esso Tankstelle,ESSO,KAISER-FRIEDRICH-STR. 178-180, ,75173,PFORZHEIM,48.8864477,8.6747336,9eb48657
85e28717-925d-443e-9cb3-4e4b2901ef84,bft Tankstelle,bft,Brunnenstraße,121,32584,Löhne,52.1851,8.69447,b7f96330
85e52f13-90bf-4bc9-394b-e4016893e88b,Freie Tankstelle Schröder,Freie Tankstelle Schröder,Lange Str.,36,59329,Wadersloh-Diestedde,51.736715,8.17243,46aaa7b8
85e74ae1-1b13-4f46-a363-d4bbe4da8143,TOTAL WILDECK-OBERSUHL,TOTAL,ZUM DOENGES,2,36208,WILDECK-OBERSUHL,50.95508,10.022439,566fa8fb
85f63546-aec8-4055-a4f2-a11c93822b1e,"PETERSBERG, MAGDEBURGER CHAUSSEE",Shell,MAGDEBURGER CHAUSSEE 73,,06193,PETERSBERG,51.53246,11.941428,602ec85f
85f63f7e-7cdf-4bfe-8df8-11916fde138f,"Pinneberg (25421), Westring 2",famila Nordost,Westring ,2,25421,Pinneberg,53.647,9.77016,8cedb45b
8601cbef-534a-413d-a45f-d3329c30ea34,Aral Tankstelle,ARAL,Sachsstraße,2,50259,Pulheim,50.9574623,6.801279,c85c34c2
862373c4-5728-4f0d-adfb-87f64f1c8dee,Bft WITTLICH,Bft,FRIEDRICHSTR.,58,54516,WITTLICH,49.988213,6.90336,f83e7349
8629f3bc-00c8-43cc-b079-ccb5d5d863a6,Bennedsen Trappenkamp,Nordoel,Erfurter Straße,4,24610,Trappenkamp,54.040838,10.218518,c0debc06
86324f67-0c8d-4d40-9a8f-a83f1205aef5,Esso Tankstelle,ESSO,ALPENSTR. 13, ,82362,WEILHEIM,47.832063,11.146121,86eb854d
86344e1b-02a2-4bc1-a99c-b77b7eebfb85,MTB Tankstelle,MTB,Obersteiner Str.,80,55606,Kirn,49.7737942,7.4523737,66558a34
863cf90d-1d02-4b60-afbe-9aa69420efa3,TOTAL PREMNITZ,TOTAL,AN DER B102,2,14727,PREMNITZ,52.5247,12.358189,a4ab46ee
8640ac76-5a99-4e4c-8fee-3836a8f93b8f,Q1 Tankstelle,Q1,Dringenberger Straße,83,33014,Bad Driburg,51.7222,9.01704,63904947
864b6079-5d19-4461-ad59-28c94303bc3d,Bad Homburg Hindenburgring 40,OMV,Hindenburgring,40,61348,Bad Homburg,50.22732,8.60544,7b018030
8650600d-1a0a-4d65-9060-1077d204ca6e,"ERKELENZ, PAUL-RUETTCHEN-STR.",Shell,PAUL-RUETTCHEN-STR. 54,,41812,ERKELENZ,51.070075,6.301969,979dacd5
865baef1-d5b7-4fa0-b11d-ddcd803eb401,Esso Tankstelle,ESSO,MELATENGUERTEL 12-16, ,50933,KOELN,50.938242,6.90995,7b8d5b92
865ccbb2-1784-48ed-9913-03613a07c42d,"SPREMBERG, DRESDNER CHAUSSEE",Shell,DRESDENER CHAUSSEE 74,,03130,SPREMBERG /SCHWARZE PUMPE,51.521973,14.334009,e6fdbd0c
8660a6dd-c30a-47e9-ab0f-98a386a91b2a,Esso Tankstelle,ESSO,BAB A6 / PFALZ, ,67319,WATTENHEIM,49.5273535,8.0734093,3b139e4d
8662fbcb-d327-4cb5-b0a8-660ba97c0a0d,Cafe & Shop GmbH,SHELL,Berliner Str.,40,21481,Lauenburg,53.37439,10.56188,18b93d5d
8665f99b-4b13-4c8d-8d84-87ac5a47033b,"DORTMUND, LUETGENDORTMUNDER HELLWEG",Shell,LUETGENDORTMUNDER HELLWEG 11,,44388,DORTMUND,51.497965,7.360812,a998716f
86694a25-1faa-4357-8fc1-44e9418a07a1,Geiger GmbH Tankstelle Rohr,Freie Tankstelle,Am Sand,30,91189,Rohr,49.340915679932,10.88134098053,01520f46
866c443d-abdb-44ad-b30a-8bd698799475,Aral Tankstelle,ARAL,Hauptstraße,27,61209,Echzell,50.3833122,8.882463,93d189cf
8672c7fd-d10f-44da-8d45-ed827fe532bb,"WORMS, A61 WONNEGAU WEST.",Shell,A61 WONNEGAU WEST,,67551,Worms,49.646758,8.290209,affbe2d3
86743cec-3b18-4c86-a213-000a133380cc,Aral Tankstelle,ARAL,Äußere-Kanal-Straße,90,50827,Köln,50.9585342,6.905212,36da90c6
8686ca9c-68b0-4bd9-8526-d148535183a7,"Aachen, Krefelderstr",SB,Krefelderstr. 54,,52070,Aachen,50.787561,6.094557,79ddc5ca
868daf7a-761d-47ad-964b-015218e79721,Sit-Station Vilsbiburg,,Frauenhofer Straße,1,84137,Vilsbiburg,48.451643,12.341202,84112741
86925420-607b-460d-9fce-dac23130d1cd,Tankcenter Hafen,Tankcenter Hafen,Rheinstrasse ,10,45478,Mülheim,51.43098,6.85681,f3a379e9
869cc2a8-629b-4920-943d-954e331b37cb,AVIA Station,AVIA,Alte Landstraße ,7,78112,Sankt Georgen,48.125313,8.340573,d52d1915
86a086b4-1024-4236-96d0-9d3eb9366c1b,"BIELEFELD, SENEFELDER STR.",Supermarkt C&C,SENEFELDER STR 6,,33689,BIELEFELD,51.956693,8.579582,39b3dac2
86a4e9bf-ff69-43bd-ac69-a3c53882a137,TOTAL PERLEBERG,TOTAL,BERLINER STR.,31,19348,PERLEBERG,53.070305,11.876505,8025debd
86b326fe-dc4e-4075-95ff-a51cc02c0235,AVIA Tankstelle,AVIA,Zur Grossen Heide,51,33335,Gütersloh,51.939503,8.480576,eac2af55
86b3c887-ce83-4368-b80f-4a10ad8f76ba,bft Lammersdorf,bft,Bergstr.,2,52152,Simmerath,50.6311,6.28165,3d45d1b9
86b75ae7-66d5-4940-af3b-c9225d459041,TOTAL MAINZ,TOTAL,BINGERSTR,27,55131,MAINZ,49.99766,8.256677,d46cba13
86bac999-fa40-47ac-b84b-10674e42ea95,TOTAL HEILIGENSTADT,TOTAL,DINGELSTAEDTER STRASSE,33,37308,HEILIGENSTADT,51.37533,10.148411,7eb76101
86bc9dd7-ed94-4dbf-a2ef-348656774bc7,Autohaus Sinemus,,Haarener Straße,3,33181,Wünnenberg,51.518273,8.741662,68efee5d
86bf52a9-bb5b-4f83-8d13-27bdcd583b62,Aral Tankstelle,ARAL,Nevigeser Straße,31,42113,Wuppertal,51.2687263,7.126851,307b02ce
86c5d496-140d-4920-a085-721f4b9697fb,Esso Tankstelle,ESSO,KAISER-WILHELM-STR. 34, ,12247,BERLIN,52.432253,13.33814,496a23e0
86cac7b9-6008-4e6d-9542-f07396ae42bb,"CASTROP-RAUXEL, HEBEWERKSTR",Shell,HEBEWERKSTR. 25,,44581,Castrop-Rauxel,51.60176,7.313718,5fc08dd5
86cbccbd-9749-457e-d55b-c28a935747db,Schröer-Dreesmann,freie tankstelle,Thiener Str.,19a,49594,Alfhausen,52.497317,7.949402,9380a9c3
86ce85ac-4e7e-4de5-87b1-eef29f7e57e1,"Hamburg, Oddernskamp 14",bft,Oddernskamp 14,,22529,Hamburg,53.6009,9.95157,3b92c6ae
86d053dc-4c26-4815-abbd-43768dec3e93,ExpressTank Station-170,Express Tank,Winterbeker Weg,44,24114,Kiel,54.3097,10.1076,3ca28982
86d2614a-a537-4c8f-a288-0354495ad219,TROSTBERG - BAYERNSTRASSE 4,Agip,Bayernstrasse,4,83308,Trostberg,48.027070698248,12.556434002044,24a70c08
86dedb16-0695-48bf-81e0-21962df8e78d,Aral Tankstelle,ARAL,Gneversdorfer Weg,12-14,23570,Lübeck,53.95933,10.8614922,94d84ba4
86df5466-ac61-4295-b19d-75f9305f1583,Globus Handelshof GmbH & Co. KG Betriebsstätte TS Leipzig-Seehausen,Globus SB Warenhaus,An der Passage,Passage1,04356,Leipzig,51.40191,12.39489,72fbc81a
86e508a1-1fff-4f11-a2bd-4f097f30dc4a,Aral Tankstelle,ARAL,Bonner Straße,134,53757,Sankt Augustin,50.7784042,7.190881,f7f36fa4
86e7b9ca-31bb-4bda-af12-20f5384504dc,Esso Tankstelle,ESSO,"BAB A8, KILOMETER 98", ,83346,BERGEN,47.828765,12.591565,f9660ed1
86e9bb80-1255-4f31-84b8-87e043b1e005,MUENCHEN - ALLACHER STRASSE 78,super wash,Allacher Strasse,78,80997,Muenchen,48.177877,11.497085,3a762d33
86eb55f4-5535-44fa-a2b4-6b88260c17c4,"KREFELD, KOELNER STR",Shell,KÖLNER STR. 675,,47807,Krefeld,51.298767,6.593318,cf451fce
86ef00a5-0814-467f-bd06-70a40db321b5,Aral Tankstelle,ARAL,Merseburger Straße,,06242,Braunsbedra,51.2886162,11.9046736,7f9596ee
86f037d7-d8f8-4fad-9aac-f256857725f6,Sprint Ebendoerfel Bautzener Str.,Sprint,Bautzener Str.,79,02692,Ebendoerfel,51.143902,14.4404,f9347e34
86fb3c02-3f9b-445c-879b-69c8a68b9e54,AMBERG - BAYREUTHER STR.,Agip,Bayreuther Str.,46,92224,Amberg,49.45707,11.84874,1e3f04ab
870064d3-b728-4e28-842c-df5d745860b5,BFT Tank & Rasthof Gilserberg,BFT,Kasselerstrasse ,26,34630,Gilserberg,50.952343,9.067223,bc7112e1
87022ea2-bcbf-4a6b-8e82-ce879508a185,"VILLINGEN-SCHWENNINGEN, VILLINGER STR.",Shell,VILLINGER STR. 144,,78054,VILLINGEN-SCHWENNINGEN,48.063025,8.513218,28932cab
87043882-8203-4a38-afa2-fec02e1221fb,EICHSTAETT - INGOLSTAEDTER STR. 44,Agip,Ingolstaedter Str.,44 A,85072,Eichstaett,48.88202,11.19653,a2be7bcb
870efffb-676b-4301-854e-c80e93c3e3ef,Esso Tankstelle,ESSO,ERGENZINGER STR. 71, ,71149,BONDORF,48.518743,8.829721,ed93716a
87113bf4-a5cc-4da7-bfbd-886f0f24f3da,BFT Bersenbrück Gehrder Str.,BFT,Gehrder Straße ,14,49593,Bersenbrück,52.556898,7.949188,90a018b4
87141cea-66d7-420a-9c8d-20558464cef8,Aral Tankstelle,ARAL,Trierer Straße,90,66839,Schmelz,49.463,6.851665,1da52020
87174ea0-34ea-45b3-9258-d0d111343bd5,Esso Tankstelle,ESSO,ODERSHAEUSER STR. 2 B, ,34537,BAD WILDUNGEN,51.117096,9.124203,7cf7e16b
8717678b-d006-497c-9e66-5746ca7d26eb,CLASSIC Legan,CLASSIC,Legan,10b,24816,Legan,54.1818,9.63598,b791cb2d
871828b4-37e5-419c-b7a5-cdbe1e1c0148,TANKHOF GRÜN - Willstätt,TANKHOF GRÜN,Obere Landstraße,13-15,77731,Willstätt-Sand,48.5361328125,7.9189109802246,2ce7ea0e
871a2c22-945d-4de5-82ce-8f2c0e4525fc,Aral Tankstelle,ARAL,Kemnader Straße,328,44797,Bochum,51.4282532,7.24378,10c41b90
87238410-72cf-489d-a316-8ea3a6f7bf2b,"BERGISCH-GLADBACH, MOITZFELD",Shell,MOITZFELD 88,,51429,BERGISCH-GLADBACH,50.967569,7.187857,19b72b96
87388ce5-7bac-4503-8dc0-d6664e7a9e68,BK- Tankstelle Helmut Haas,,Fabrikstr. ,35,84518,Garching,48.14922,12.61645,96fbff31
8738fb2e-5ce9-4bcf-893f-665676ea29a2,Tankstelle Kienlein,,Maria-Hilf-Straße,1,92334,Berching,49.104071,11.444637,79067d40
8749141b-7475-4d10-9ff7-3481d27768ff,Aral Tankstelle,ARAL,Elseyer Straße,43,58119,Hagen,51.3643265,7.553759,de5f4ef7
8749549a-7684-4f4b-9f9e-9179d1514aca,Aral Tankstelle,ARAL,An der Bundesstraße,258,53534,Barweiler,50.35746,6.857173,ab11cdb9
874f3e88-dc97-49ab-994f-846dc44d6bfb,Tankstelle Gebauer,Tankstelle Gebauer,Am Schmidbach,1,86579,Waidhofen,48.579354,11.346035,f266ecea
874f8b14-865d-4cb4-9646-a8658d82a206,Aral Tankstelle,ARAL,Bremerhavener Heerstr.,48,28717,Bremen,53.1731033,8.703832,42bfbcca
8751af9c-8c80-4c54-922d-be0421a0f831,"LANGENHAGEN, BOTHFELDER STR.",Shell,BOTHFELDER STR. 15,,30851,LANGENHAGEN,52.437983,9.736354,9520e162
87570fc5-04ef-4e10-90d9-823db2932dea,Aral Tankstelle,ARAL,Böblinger Straße,16,71034,Böblingen,48.68924,8.955691,5cf89d62
875b5b7f-3bf1-4efc-aa2c-797bfb81064f,Q1 Tankstelle,Q1,Friedberger Straße,9,61381,Friedrichsdorf ,50.2781,8.65392,74d77c58
875e170c-e18d-4450-bbe2-4cf2f610e49a,SCHOENBERG NORD A 20,Shell,Schönberger LAND 1,,23923,Niendorf,53.815883,10.878649,c4d9fd71
875f0201-0dc7-4798-a67f-61804ec83cfe,TOTAL PORTA WESTFALICA,TOTAL,PORTASTR.,44,32457,PORTA WESTFALICA,52.25316,8.9096575,9aff86f3
8762ca69-1068-4721-ac69-92bece02dd9c,Aral Tankstelle,ARAL,König-Ludwig-Straße,2,87645,Schwangau,47.5793266,10.7419415,921c7c82
87666c5e-eead-4ead-9b8c-eb8ab410fddb,BayWa Tankstelle Buxheim ,BayWa,Am Pfahlfeld,7,85114,Buxheim,48.800064,11.300899,864611cd
876a5ce1-a80a-4a46-b651-6ef348a83e15,Esso Tankstelle,ESSO,HALLER STR. 38, ,74523,SCHWAEBISCH HALL,49.109357,9.768502,3e4faa99
876ade8f-36a5-468a-b69e-3f23d4360d23,Heike Reuter,Westfalen,Jöllenbecker Str., 526 a,33739,Bielefeld,52.09086,8.51519,195401ef
876b317c-2274-454f-b11e-e0c978d35f1a,TOTAL KOELN,TOTAL,OLPENER STR.,690,51109,KOELN,50.94499,7.0625668,180c401e
876de86d-470b-41b4-82f3-a07d2a6a386d,Rühle GmbH,,Schorndorfer Str.,17,71384,Weinstadt,48.814556,9.370494,92cfd8f3
87733c06-c243-45ce-ad20-f0a41646a745,AVIA Xpress Automatenstation,AVIA Xpress,Staufnerstraße,2,88179,Oberreute,47.564342,9.944539,b9c81e2e
877b21e5-a5f0-4d63-9979-039818867d14,Nievenheim West,TOTAL,BAB A57,,41542,Dormagen,51.12398,6.795773,94eae4ee
877c0f9c-7722-48cf-b819-94a5a8a7879b,"DINSLAKEN, KRENGELSTR.111.",Shell,KRENGELSTR. 111,,46539,Dinslaken,51.562865,6.752165,69e52004
8780df74-582e-4f73-a015-86b220792685,Aral Tankstelle,ARAL,Ringstraße,20,71364,Winnenden,48.87833,9.397637,850f168b
87848fee-a2ab-43a7-8b1a-21d7cd2461a7,Aral Tankstelle,ARAL,Landshuter Straße,20,84061,Ergoldsbach,48.68472,12.2060871,5626cf3c
878a57b6-a835-4eef-8e3b-1313332096b1,Aral Tankstelle,ARAL,Bautzener Straße,78,02681,Schirgiswalde-Kirsch,51.0965538,14.4306564,da701b06
878a5803-a9ee-4133-8e06-acae3522194d,Aral Tankstelle,ARAL,Dorstener Straße,666,45721,Haltern,51.7140045,7.094333,db4ed6aa
878c3f26-3da4-41da-964b-d667f6dcddd9,"RUESSELSHEIM, HESSENRING.",Shell,HESSENRING 2,,65428,RÜSSELSHEIM,49.986644,8.450353,d2b45043
8791ae3a-96df-402f-a238-5b88f73bfbcf,Aral Tankstelle,ARAL,Krefelder Straße,472,41066,Mönchengladbach,51.21829,6.477363,0061e71a
879b061b-994d-40ab-9381-db98d44f4ec4,Tankstelle am E-Center,E Center,Pestalozziallee 33,,97941,Tauberbischofsheim,49.633272,9.655268,9f816ba2
87a7fab0-1458-42f6-989c-8b78b81e8d6a,Aral Tankstelle,ARAL,Mainzer Straße,140,67547,Worms,49.6547356,8.359395,0e9a7f93
87ac5c03-273a-4b5c-8caa-a9a74c2ff3f0,Rödl GmbH,AVIA,Appianistr.,5,92342,Freystadt,49.193943,11.336275,c3fafc74
87b72f11-1143-43c7-97b9-c48aba11d858,Hessdorf Erlanger Str. 1,OMV,Erlanger Str.,1,91093,Hessdorf,49.62866,10.91182,ab4da979
87ccebc5-ac28-4ae8-9994-93fb2b5eb74b,Hofmann GmbH,AVIA,Dossenheimer Landstr.,,69121,Heidelberg,49.4296,8.68253,1ee9a733
87d0576c-98d2-40b9-9a22-ea7d6d263f03,"BRAUNSCHWEIG, FRANKFURTER ST.",Shell,FRANKFURTER STR 41,,38122,Braunschweig,52.248059,10.511856,0cd37e1e
87d1b43e-a344-4e2c-a0d3-c890cba6a617,Esso Tankstelle,ESSO,SOERINGSTR. / B321, ,19230,HAGENOW,53.428328,11.184973,8a3aa486
87d25bc1-2e51-4571-838a-00f43ad7fe15,Tankstelle Ewald Leiber ,BFT Tankstelle Ewald Leiber ,Hauptstr.,46,78576,Emmingen-Liptingen,47.92927,8.85171,12a52cc7
87dc21c4-9543-48e0-a34f-875b1d19e089,Aral Tankstelle,ARAL,Kurt-Schumacher-Ring,138,63303,Dreieich,50.03456,8.694491,e74e26f5
87e14230-7194-4b4a-bc39-fe67a62c0e76,ECO SIGMARINGEN,ECO,MUEHLBERGSTR.,1,72488,SIGMARINGEN,48.090256,9.22489,7ab85794
87e19670-e0cc-4463-8197-4acefea2d138,Aral Tankstelle,ARAL,Lindenstraße,5,38312,Flöthe,52.0762138,10.4954586,c33a7e9f
87e6a275-d9fd-4ec7-9179-2d5e490b4b88,Matthias Stickdorn,Westfalen,Eckeseyerstr./Becheltestr.,0,58089,Hagen,51.37771,7.45242,47d3a82e
87e9a7d2-b232-42b7-b522-c870e0f6d09c,Hoffmann Tankstelle,Hoffmann Tankstellen,Heilbronner Straße,22-24,71634,Ludwigsburg,48.90242,9.19041,81b79933
87ea66bc-7ee8-43b0-b9bd-21778d8e5d3f,Aral Tankstelle,ARAL,Dormagener Straße,20,50129,Bergheim,50.9865,6.671675,ff19a228
87ebc5bf-8074-445f-9c59-b628514b24e6,"HOFHEIM, GOSSMANNSDORFER  ST.",Shell,GOSSMANNSDORFER STRASSE 1,,97461,Hofheim,50.139335,10.526699,8e302603
87f89284-bf36-402a-b9f4-0e1ac6f63118,René Mrosek,NORDOEL,Querstr.,3,23966,Wismar,53.88056,11.453512,fff62873
87fbc589-6200-5fb3-b89c-ef3fcecf494b,Nienburg (Weser),Hoyer,Südring,1,31582,Nienburg (Weser),52.62035751343,9.20244884491,e40205ee
8805d483-3ec0-44dc-8312-fd031cdc9b65,Autohaus König Inh. Stefan König e.K.,Autohaus König,Endingerstr. ,60,79369,Wyhl,48.16309,7.65385,f381fb94
8810e2cb-e936-479e-9680-68059c829db9,Autobahntankstelle Rhön-Ost,AVIA,A7,,97795,Schondra,50.26512,9.882686,0d469ea7
88149d2f-3258-445b-bfa4-60898e7fb186,Aral Tankstelle,ARAL,Altenberger Straße,34,48161,Münster,51.99971,7.558383,9042df2b
8817a488-c8f2-419c-98ab-446b22dc233b,Aral Tankstelle,ARAL,Rheinstraße,48,57632,Flammersfeld,50.64826,7.527139,7eec6311
88196beb-b109-4891-a04d-a62fb8b6dd16,TOTAL VETSCHAU,TOTAL,BERLINER STR.,23,03226,VETSCHAU,51.7861,14.065982,fe19868d
881ec217-9441-4e75-ae8b-6f2ef64cbc16,TOTAL BOCHUM,TOTAL,MARKSTR.,119,44803,BOCHUM,51.45546,7.250342,1b33191e
